,loss,mae,mse,R2,val_loss,val_mae,val_mse,val_R2
59,0.17272977530956268,0.12680727243423462,0.03092178702354431,0.7953002452850342,0.20506125688552856,0.15544788539409637,0.04309118911623955,0.7137793898582458
60,0.17128238081932068,0.12510241568088531,0.03051488846540451,0.7963163256645203,0.1924869418144226,0.1411581188440323,0.03860820457339287,0.7467369437217712
61,0.1726951003074646,0.12668655812740326,0.03087647631764412,0.7925076484680176,0.19781844317913055,0.1466560959815979,0.04046207293868065,0.7323333621025085
62,0.17100642621517181,0.12485338747501373,0.03050338104367256,0.7951992750167847,0.191422700881958,0.14349058270454407,0.03809168562293053,0.7509348392486572
63,0.17053118348121643,0.12574751675128937,0.030236171558499336,0.8001265525817871,0.1952589452266693,0.14384572207927704,0.039452940225601196,0.7396902441978455
64,0.16970433294773102,0.12454265356063843,0.030014650896191597,0.7999347448348999,0.19032703340053558,0.13717152178287506,0.03797946870326996,0.7529376745223999
65,0.1683841496706009,0.12333723157644272,0.029488418251276016,0.8013118505477905,0.19295643270015717,0.1407255232334137,0.03863053768873215,0.7464163303375244
66,0.16874413192272186,0.12381044775247574,0.029594631865620613,0.8024175763130188,0.19367991387844086,0.1422334611415863,0.03907207027077675,0.7413750886917114
67,0.16967780888080597,0.12485706806182861,0.029902517795562744,0.7986657619476318,0.19268269836902618,0.13859736919403076,0.03876635059714317,0.7457136511802673
68,0.1675342470407486,0.12300582230091095,0.029249269515275955,0.8056325912475586,0.18955594301223755,0.1376969963312149,0.03758995234966278,0.7554285526275635
69,0.1671140193939209,0.12187570333480835,0.02898828312754631,0.8061668276786804,0.19041644036769867,0.13637582957744598,0.03799176216125488,0.752422571182251
70,0.16674402356147766,0.12236078828573227,0.028864048421382904,0.8085598349571228,0.19463405013084412,0.14078277349472046,0.039890699088573456,0.740869402885437
71,0.16803207993507385,0.12322480231523514,0.029397452250123024,0.8042533993721008,0.1938721090555191,0.14042142033576965,0.03975546732544899,0.7441985011100769
72,0.16780054569244385,0.12277095764875412,0.029263583943247795,0.8041926622390747,0.19971229135990143,0.14428988099098206,0.04195341095328331,0.7281333208084106
73,0.16929486393928528,0.12415467202663422,0.02976129949092865,0.7998747229576111,0.1879138946533203,0.13602249324321747,0.036935608834028244,0.758592963218689
74,0.16783595085144043,0.12303265929222107,0.029161831364035606,0.8044053316116333,0.18850046396255493,0.13469365239143372,0.037119604647159576,0.7583382725715637
75,0.16655611991882324,0.12193764746189117,0.028728045523166656,0.8064526319503784,0.19098851084709167,0.13736818730831146,0.03827648609876633,0.7490497827529907
76,0.1642449051141739,0.12070175260305405,0.028115196153521538,0.8099286556243896,0.19047077000141144,0.13828013837337494,0.037770871073007584,0.7537572383880615
77,0.1647883504629135,0.12106841057538986,0.02818354219198227,0.8122873902320862,0.1878286600112915,0.13460597395896912,0.03684426099061966,0.7589848041534424
78,0.16510486602783203,0.12040267884731293,0.028196658939123154,0.8112606406211853,0.19193938374519348,0.1380482316017151,0.038565393537282944,0.7483382225036621
79,0.16633537411689758,0.12249494343996048,0.028720572590827942,0.8081673979759216,0.18936260044574738,0.1363433450460434,0.037401121109724045,0.7564367651939392
80,0.1651679277420044,0.12191501259803772,0.0283421091735363,0.809007465839386,0.18872211873531342,0.13823442161083221,0.036990705877542496,0.7568088173866272
81,0.1643325388431549,0.12095265090465546,0.028055019676685333,0.8116201162338257,0.1926712691783905,0.1400814801454544,0.039123278111219406,0.7474110722541809
82,0.1627708077430725,0.1193271353840828,0.027524668723344803,0.8158251047134399,0.1865813285112381,0.13449576497077942,0.0363740399479866,0.7646417021751404
83,0.1641460508108139,0.12047629803419113,0.027954071760177612,0.8137046694755554,0.1917337030172348,0.13788390159606934,0.03851725161075592,0.7515685558319092
84,0.16196151077747345,0.11928954720497131,0.027232229709625244,0.8172898292541504,0.1874481439590454,0.13957639038562775,0.03638985753059387,0.7631487250328064
85,0.162100687623024,0.11915688961744308,0.02724759839475155,0.818533182144165,0.18722869455814362,0.13658463954925537,0.036414992064237595,0.7614158391952515
86,0.16142812371253967,0.1188417375087738,0.027101116254925728,0.8195716738700867,0.18622355163097382,0.13459718227386475,0.03622696176171303,0.7612200975418091
87,0.161533921957016,0.11827827244997025,0.02719447948038578,0.8167023062705994,0.18860922753810883,0.13522763550281525,0.03720633685588837,0.7569615244865417
88,0.1593080759048462,0.11719673126935959,0.026503564789891243,0.8190094232559204,0.18456527590751648,0.1316038966178894,0.035574447363615036,0.7683409452438354
89,0.16066034138202667,0.11825508624315262,0.026978081092238426,0.8203356862068176,0.18653686344623566,0.13323691487312317,0.03648056834936142,0.7620604038238525
90,0.16187216341495514,0.11892808973789215,0.027211051434278488,0.8187777996063232,0.18774119019508362,0.1361093521118164,0.03685436770319939,0.7595343589782715
91,0.1576862931251526,0.11570131033658981,0.025979023426771164,0.8274093270301819,0.1865234524011612,0.13531279563903809,0.03622138872742653,0.7623936533927917
92,0.1598915308713913,0.11740437895059586,0.0265959519892931,0.81913161277771,0.18751974403858185,0.1350029855966568,0.036960016936063766,0.7602553367614746
93,0.16170485317707062,0.11868231743574142,0.027215715497732162,0.816795289516449,0.18996445834636688,0.1406206488609314,0.037506986409425735,0.7527090907096863
94,0.1605185717344284,0.11780732125043869,0.026711823418736458,0.8209911584854126,0.1891493946313858,0.13865254819393158,0.037472695112228394,0.7569084763526917
95,0.15919359028339386,0.11684297770261765,0.026395125314593315,0.8242502212524414,0.188189297914505,0.13584578037261963,0.03733555227518082,0.7601010203361511
96,0.15848654508590698,0.11634782701730728,0.02612808533012867,0.8222326040267944,0.18242603540420532,0.13048824667930603,0.03510788083076477,0.7727303504943848
97,0.15515273809432983,0.11414716392755508,0.02527064085006714,0.83367520570755,0.18616312742233276,0.135000541806221,0.03603506088256836,0.760940670967102
98,0.15608760714530945,0.1145189106464386,0.0254463292658329,0.8281059265136719,0.18195852637290955,0.13148175179958344,0.03456275537610054,0.775672435760498
99,0.15658646821975708,0.1147681474685669,0.025611670687794685,0.8296393752098083,0.18811649084091187,0.13693560659885406,0.03666306287050247,0.7585197687149048
100,0.15598440170288086,0.11463826149702072,0.02542087435722351,0.830242931842804,0.18823076784610748,0.13538986444473267,0.03690030798316002,0.7604659199714661
101,0.1571519672870636,0.11549867689609528,0.025576163083314896,0.8298066258430481,0.19047453999519348,0.1386522650718689,0.03786342218518257,0.7518129944801331
102,0.1564595252275467,0.11558710038661957,0.025515200570225716,0.8265208601951599,0.186074897646904,0.13645830750465393,0.03580488637089729,0.7640270590782166
103,0.15762268006801605,0.11611151695251465,0.025987666100263596,0.827155351638794,0.18538454174995422,0.13474437594413757,0.03598187118768692,0.7664730548858643
104,0.15472230315208435,0.11399464309215546,0.024842463433742523,0.8332749605178833,0.18973781168460846,0.13772597908973694,0.03715147450566292,0.7555213570594788
105,0.15732815861701965,0.11600927263498306,0.025738660246133804,0.827206552028656,0.18666742742061615,0.1366787850856781,0.036095283925533295,0.7619192600250244
106,0.15327325463294983,0.11273785680532455,0.024484459310770035,0.8359856009483337,0.19075240194797516,0.1421704888343811,0.0377161018550396,0.7514217495918274
107,0.15447159111499786,0.11434028297662735,0.024902500212192535,0.8307225108146667,0.18080566823482513,0.12967203557491302,0.033916059881448746,0.7781453132629395
108,0.15407408773899078,0.11335626989603043,0.024627821519970894,0.8338148593902588,0.18362806737422943,0.13364098966121674,0.03505827113986015,0.7704659700393677
109,0.1523360311985016,0.11190605163574219,0.024097606539726257,0.8377489447593689,0.19461481273174286,0.14221282303333282,0.03941243886947632,0.741196870803833
110,0.1520068496465683,0.11120591312646866,0.023976895958185196,0.8400918841362,0.18483342230319977,0.13359396159648895,0.03580643609166145,0.767251193523407
111,0.1521557718515396,0.11185640096664429,0.02410447783768177,0.8370041251182556,0.18131865561008453,0.12985308468341827,0.034087467938661575,0.7763672471046448
112,0.15163494646549225,0.11174065619707108,0.0241075586527586,0.8379372358322144,0.1884780079126358,0.1351894587278366,0.03683706000447273,0.7585754990577698
113,0.15142594277858734,0.11131784319877625,0.02390032820403576,0.8368690609931946,0.18540115654468536,0.13293521106243134,0.0359543077647686,0.7659428119659424
114,0.15108844637870789,0.1113538071513176,0.023752592504024506,0.8420045375823975,0.1967563033103943,0.14779603481292725,0.039921700954437256,0.7352290153503418
115,0.15103910863399506,0.11069485545158386,0.023961558938026428,0.8405696153640747,0.19157584011554718,0.1441991776227951,0.03785739466547966,0.7510307431221008
116,0.1510823369026184,0.11098641902208328,0.023780619725584984,0.8393677473068237,0.18822713196277618,0.13505035638809204,0.036894313991069794,0.7574033141136169
117,0.15274982154369354,0.11239948123693466,0.024209721013903618,0.8398824334144592,0.1840999275445938,0.13053438067436218,0.0354381762444973,0.7678542733192444
118,0.14944666624069214,0.10986851155757904,0.02319866605103016,0.842229962348938,0.18397285044193268,0.1361674964427948,0.03547227382659912,0.7697910070419312
119,0.14972162246704102,0.11065557599067688,0.023305296897888184,0.8440116047859192,0.18760628998279572,0.13825635612010956,0.03649289160966873,0.7622145414352417
120,0.14927701652050018,0.10995332151651382,0.023135775700211525,0.8447784185409546,0.18303127586841583,0.13331292569637299,0.034762464463710785,0.7710347771644592
121,0.14890657365322113,0.11002126336097717,0.02305639162659645,0.8442416787147522,0.18353970348834991,0.1361972987651825,0.03480760008096695,0.76966392993927
122,0.1485816389322281,0.10954169929027557,0.023025058209896088,0.8454588651657104,0.18954125046730042,0.1366981416940689,0.037627678364515305,0.7563596367835999
123,0.14839264750480652,0.10947663336992264,0.022976836189627647,0.8442226648330688,0.1809835135936737,0.1316899061203003,0.034136317670345306,0.7767089009284973
124,0.14777065813541412,0.10826696455478668,0.022682147100567818,0.8470768928527832,0.18150931596755981,0.13002333045005798,0.03447864204645157,0.7753062844276428
125,0.1483137011528015,0.10921976715326309,0.022765478119254112,0.8469709157943726,0.1859021782875061,0.13357292115688324,0.03598041832447052,0.7644050717353821
126,0.14861921966075897,0.10950810462236404,0.022956836968660355,0.8439394235610962,0.17863018810749054,0.1304820477962494,0.03309724107384682,0.7834829688072205
127,0.1465303748846054,0.10856866836547852,0.02241959609091282,0.8493395447731018,0.18133801221847534,0.12985247373580933,0.03440209478139877,0.7768810987472534
128,0.14557184278964996,0.10755050927400589,0.021985601633787155,0.8524592518806458,0.17989681661128998,0.1288076639175415,0.03396349027752876,0.778609037399292
129,0.14710091054439545,0.10846392810344696,0.022507956251502037,0.8480924367904663,0.18353118002414703,0.1326599419116974,0.03528905659914017,0.7682347297668457
130,0.14621123671531677,0.10814764350652695,0.02227160707116127,0.8500006198883057,0.1830412596464157,0.13516494631767273,0.03478273004293442,0.7737301588058472
131,0.14520737528800964,0.10717632621526718,0.02202703431248665,0.8506943583488464,0.18760178983211517,0.13688598573207855,0.03643553704023361,0.7592154741287231
132,0.1458715945482254,0.10767600685358047,0.02210392616689205,0.851931095123291,0.18506363034248352,0.13510797917842865,0.03532932698726654,0.765569269657135
133,0.1457117795944214,0.1077866330742836,0.022195175290107727,0.8517833948135376,0.18673476576805115,0.13509875535964966,0.036513205617666245,0.7618887424468994
134,0.1463189274072647,0.10808870941400528,0.022323952987790108,0.8486533761024475,0.18073409795761108,0.13039787113666534,0.03417694941163063,0.7769985795021057
135,0.14501875638961792,0.10703164339065552,0.02188507840037346,0.8547748923301697,0.17621779441833496,0.1283811330795288,0.032352592796087265,0.7885605096817017
136,0.14534145593643188,0.1071062758564949,0.02196628227829933,0.8529461622238159,0.1891581267118454,0.13953055441379547,0.03690719977021217,0.7539546489715576
137,0.143495112657547,0.10616748034954071,0.021452751010656357,0.8557975888252258,0.18188397586345673,0.12991096079349518,0.034522734582424164,0.7764721512794495
138,0.1439058631658554,0.10595162212848663,0.02145097218453884,0.856776773929596,0.18103837966918945,0.1323292851448059,0.03405335545539856,0.7771926522254944
139,0.14302754402160645,0.10619910806417465,0.021358264610171318,0.8557006120681763,0.17806483805179596,0.13058097660541534,0.033189598470926285,0.7845479249954224
140,0.14463604986667633,0.10690142959356308,0.02185911312699318,0.8540779948234558,0.17831121385097504,0.1287926584482193,0.033182643353939056,0.7827935814857483
141,0.1420351266860962,0.10483085364103317,0.02100222371518612,0.8588213920593262,0.1806786209344864,0.13012979924678802,0.034225113689899445,0.7769175171852112
142,0.14234276115894318,0.10523337125778198,0.021212097257375717,0.8591744303703308,0.1817307472229004,0.1319083422422409,0.034727517515420914,0.7739670872688293
143,0.14135383069515228,0.10451388359069824,0.020871881395578384,0.8599860072135925,0.17733646929264069,0.1260407269001007,0.03282633051276207,0.783961832523346
144,0.14198069274425507,0.10469984263181686,0.020884180441498756,0.8575870990753174,0.18364232778549194,0.13142645359039307,0.035147737711668015,0.7709800004959106
145,0.14163441956043243,0.10468242317438126,0.020910395309329033,0.8625224232673645,0.18812373280525208,0.1346970647573471,0.0369521789252758,0.760550320148468
146,0.14196552336215973,0.10473742336034775,0.021004309877753258,0.8592854142189026,0.18194444477558136,0.1305435299873352,0.034673191606998444,0.7749221920967102
147,0.14234653115272522,0.10533173382282257,0.021208571270108223,0.8565521836280823,0.18435482680797577,0.131045401096344,0.03544878214597702,0.7702082395553589
148,0.14125967025756836,0.10384847968816757,0.0207334216684103,0.8598189353942871,0.1895933300256729,0.13705265522003174,0.03764445334672928,0.7551407217979431
149,0.1396658718585968,0.10334770381450653,0.020387927070260048,0.8626301884651184,0.17922775447368622,0.12853477895259857,0.03346239775419235,0.7784354090690613
150,0.14062799513339996,0.10445721447467804,0.020664740353822708,0.8627790212631226,0.18691886961460114,0.1360420286655426,0.036335911601781845,0.7616238594055176
151,0.1405917853116989,0.10362841188907623,0.020532388240098953,0.8613570332527161,0.18043087422847748,0.12917262315750122,0.034114789217710495,0.7784805297851562
152,0.13940739631652832,0.1026109829545021,0.020312808454036713,0.862878143787384,0.17825500667095184,0.12742550671100616,0.03323643282055855,0.7823639512062073
153,0.13884693384170532,0.10255724936723709,0.020067783072590828,0.8663397431373596,0.17794552445411682,0.12887407839298248,0.033041149377822876,0.7849789261817932
154,0.13914941251277924,0.10280158370733261,0.020257804542779922,0.86430424451828,0.1756659597158432,0.12816770374774933,0.031915850937366486,0.7909386157989502
155,0.1378183364868164,0.10215092450380325,0.01986149698495865,0.8675123453140259,0.18396179378032684,0.13527213037014008,0.03507458046078682,0.7679367661476135
156,0.1375233680009842,0.10140027850866318,0.01967592164874077,0.8666448593139648,0.17892132699489594,0.13115061819553375,0.03309594839811325,0.7834460735321045
157,0.1376739889383316,0.10195229947566986,0.019849637523293495,0.8658071160316467,0.17551055550575256,0.12479869276285172,0.0321054682135582,0.7895472645759583
158,0.1376127004623413,0.1008770614862442,0.019696833565831184,0.8682839870452881,0.17696401476860046,0.12981610000133514,0.03238898143172264,0.787536084651947
159,0.1369727998971939,0.10137157142162323,0.019580166786909103,0.8684837222099304,0.17957228422164917,0.13212130963802338,0.03369057923555374,0.7791892290115356
160,0.13737118244171143,0.1010054498910904,0.01969103142619133,0.8675968647003174,0.17916662991046906,0.12731638550758362,0.03359627351164818,0.780937910079956
161,0.13687266409397125,0.10131809860467911,0.01951163448393345,0.8687687516212463,0.17898814380168915,0.13060560822486877,0.033318258821964264,0.782380998134613
162,0.13599759340286255,0.10122036933898926,0.01928083598613739,0.8700666427612305,0.1808582991361618,0.13100877404212952,0.034225836396217346,0.7760692238807678
163,0.13462044298648834,0.09961000084877014,0.01893557794392109,0.8735339045524597,0.18214207887649536,0.1309354156255722,0.03483128175139427,0.7736350297927856
164,0.13794854283332825,0.1022033765912056,0.019914064556360245,0.8673582673072815,0.17693108320236206,0.1278153657913208,0.03269295394420624,0.784821629524231
165,0.13597911596298218,0.10011586546897888,0.01924273371696472,0.8692572116851807,0.1781006008386612,0.1306733936071396,0.03291667252779007,0.7842134833335876
166,0.13516493141651154,0.09952377527952194,0.01903710700571537,0.8724880814552307,0.1786051243543625,0.1309375911951065,0.03332992270588875,0.7822197675704956
167,0.13464999198913574,0.09890963137149811,0.01881382241845131,0.8729079365730286,0.18640869855880737,0.13759611546993256,0.036120783537626266,0.7586583495140076
168,0.13519862294197083,0.09973393380641937,0.01914943754673004,0.8717259168624878,0.17714476585388184,0.12831619381904602,0.03290528059005737,0.7842291593551636
169,0.13424097001552582,0.09922189265489578,0.01872166432440281,0.8750202655792236,0.17789235711097717,0.12811845541000366,0.03321639448404312,0.7824414372444153
170,0.13484230637550354,0.09989830106496811,0.01903032884001732,0.8724287152290344,0.17609713971614838,0.12587237358093262,0.032498978078365326,0.7855417728424072
171,0.13513119518756866,0.09977732598781586,0.019040556624531746,0.8704388737678528,0.1786697506904602,0.12947072088718414,0.03372891619801521,0.7824429273605347
172,0.13361535966396332,0.09859347343444824,0.018617933616042137,0.8726575374603271,0.17866632342338562,0.12918490171432495,0.03345836326479912,0.781605064868927
173,0.13587473332881927,0.0996825322508812,0.019277261570096016,0.8711639046669006,0.1792467087507248,0.1325882226228714,0.033411599695682526,0.7808429598808289
174,0.13343536853790283,0.09860191494226456,0.018628662452101707,0.8752673864364624,0.17798534035682678,0.12830859422683716,0.033033765852451324,0.7822884321212769
175,0.13452304899692535,0.09930998831987381,0.018840257078409195,0.8729634284973145,0.17825207114219666,0.12745699286460876,0.033331841230392456,0.780975341796875
176,0.1327052116394043,0.09795811027288437,0.018475506454706192,0.8769235014915466,0.18562602996826172,0.13244779407978058,0.036054447293281555,0.7628764510154724
177,0.13401886820793152,0.09878245741128922,0.01869385875761509,0.8740928769111633,0.17946714162826538,0.1286725103855133,0.03373980522155762,0.7779959440231323
178,0.13497382402420044,0.09934832900762558,0.018975257873535156,0.8734592199325562,0.177006796002388,0.12756235897541046,0.03273777291178703,0.787346601486206
179,0.1320277452468872,0.09747786074876785,0.01820983737707138,0.8766670227050781,0.17760661244392395,0.12862791121006012,0.03311071917414665,0.7838718891143799
180,0.13207212090492249,0.09759918600320816,0.018199032172560692,0.8780684471130371,0.17692668735980988,0.12859001755714417,0.032775167375802994,0.7854117155075073
181,0.13211525976657867,0.09745641052722931,0.018274039030075073,0.8766573071479797,0.17683885991573334,0.1297774314880371,0.032575950026512146,0.7863558530807495
182,0.1326543390750885,0.09780047088861465,0.018284708261489868,0.8768329620361328,0.17559866607189178,0.12727250158786774,0.032346609979867935,0.7899007201194763
183,0.13260000944137573,0.09795472770929337,0.018384413793683052,0.8760887384414673,0.17743606865406036,0.1266627013683319,0.03302253410220146,0.7835121154785156
184,0.13048893213272095,0.0964595377445221,0.017884597182273865,0.8801047801971436,0.17541082203388214,0.1263335794210434,0.03222854435443878,0.7896022200584412
185,0.13056805729866028,0.09632542729377747,0.017664460465312004,0.8796586990356445,0.1766258180141449,0.12792930006980896,0.032693807035684586,0.7876869440078735
186,0.13096725940704346,0.09731009602546692,0.017936568707227707,0.8796032667160034,0.1761864423751831,0.12771566212177277,0.03240105137228966,0.785062313079834
187,0.13034304976463318,0.09621002525091171,0.017764324322342873,0.8791428208351135,0.17514874041080475,0.12572312355041504,0.03225122392177582,0.7902767062187195
188,0.13035370409488678,0.0958762913942337,0.017673414200544357,0.879259467124939,0.17850270867347717,0.12844502925872803,0.03305840864777565,0.7809976935386658
